label,标题／微博内容,信息属性,原创/转发,发布日期,原微博内容,认证类型,地域,城市,性别,全文内容,粉丝数,微博数,转,评,赞,话题,微博情绪,精准地域,中图地址,MD5-作者ID,MD5-mid,MD5-根微博mid,MD5-根微博用户UID,MD5-父微博ID,MD5-父微博用户ID
1,#3人伪造老干妈印章与腾讯签合同#【#老干妈回应被腾讯起诉#：与腾讯没有任何合作，他们被骗了 [费解]】有关腾讯起诉贵州#老干妈#并要求法院冻结后者千万资产等事宜，今天下午，老干妈公司相关负责人回应第一财经记者表示，并没有与腾讯有任何的合作。关于此事，老干妈公司认为，腾讯公司被骗了！老干妈公司已经向警方报案，稍晚会发布声明。#腾讯回应起诉老干妈#http://t.cn/A6yvxfSk http://t.cn/RcgZw8A新泰市,敏感,原创,7/1/2020 17:18, ,橙V,山东,泰安,女,#3人伪造老干妈印章与腾讯签合同#【#老干妈回应被腾讯起诉#：与腾讯没有任何合作，他们被骗了 [费解]】有关腾讯起诉贵州#老干妈#并要求法院冻结后者千万资产等事宜，今天下午，老干妈公司相关负责人回应第一财经记者表示，并没有与腾讯有任何的合作。关于此事，老干妈公司认为，腾讯公司被骗了！老干妈公司已经向警方报案，稍晚会发布声明。#腾讯回应起诉老干妈#http://t.cn/A6yvxfSk http://t.cn/RcgZw8A新泰市,565432,7323,0,1,2,3人伪造老干妈印章与腾讯签合同;老干妈回应被腾讯起诉;老干妈;腾讯回应起诉老干妈,愤怒,"贵州省,贵州,山东省,山东,新泰市,泰安市,泰安", ,d9d38d096b3d911273dff2673fb9fecc,94e9147caaee09533437ed77aafe2598,,,,
1,#腾讯中午的辣椒酱突然不香了#腾讯：我就是那个吃了假辣椒酱的憨憨企鹅 [吃瓜] #腾讯中午的辣椒酱突然不香了##百度搜索 手里的瓜突然不香了##腾讯回应被骗##3人伪造老干妈印章与腾讯签合同#http://t.cn/A6yheQ0m ? http://t.cn/RcgZw8A ??新泰市,敏感,原创,7/2/2020 7:38, ,橙V,山东,泰安,女,#腾讯中午的辣椒酱突然不香了#腾讯：我就是那个吃了假辣椒酱的憨憨企鹅 [吃瓜] #腾讯中午的辣椒酱突然不香了##百度搜索 手里的瓜突然不香了##腾讯回应被骗##3人伪造老干妈印章与腾讯签合同#http://t.cn/A6yheQ0m ? http://t.cn/RcgZw8A ??新泰市,565432,7323,0,0,0,百度搜索 手里的瓜突然不香了;3人伪造老干妈印章与腾讯签合同;腾讯回应被骗;腾讯中午的辣椒酱突然不香了,喜悦,其他, ,d9d38d096b3d911273dff2673fb9fecc,94ba105dd696bac5f4ba937779e6cade,,,,
1,#3人伪造老干妈印章与腾讯签合同#【#老干妈回应被腾讯起诉#：与腾讯没有任何合作，他们被骗了 [费解]】有关腾讯起诉贵州#老干妈#并要求法院冻结后者千万资产等事宜，今天下午，老干妈公司相关负责人回应第一财经记者表示，并没有与腾讯有任何的合作。关于此事，老干妈公司认为，腾讯公司被骗了！老干妈公司已经向警方报案，稍晚会发布声明。#腾讯回应起诉老干妈#http://t.cn/A6yvxfSk http://t.cn/RcgZw8A新泰市,敏感,原创,7/2/2020 7:38, ,橙V,山东,泰安,女,#3人伪造老干妈印章与腾讯签合同#【#老干妈回应被腾讯起诉#：与腾讯没有任何合作，他们被骗了 [费解]】有关腾讯起诉贵州#老干妈#并要求法院冻结后者千万资产等事宜，今天下午，老干妈公司相关负责人回应第一财经记者表示，并没有与腾讯有任何的合作。关于此事，老干妈公司认为，腾讯公司被骗了！老干妈公司已经向警方报案，稍晚会发布声明。#腾讯回应起诉老干妈#http://t.cn/A6yvxfSk http://t.cn/RcgZw8A新泰市,565432,7323,0,0,0,3人伪造老干妈印章与腾讯签合同;老干妈回应被腾讯起诉;老干妈;腾讯回应起诉老干妈,愤怒,"贵州省,贵州,山东省,山东,新泰市,泰安市,泰安", ,d9d38d096b3d911273dff2673fb9fecc,79162d9424a612535955c069f9c7414b,,,,
1,#3人伪造老干妈印章与腾讯签合同#打官司之前不打打电话确实也不发律师函，这可能是企鹅历史上最羞愧的一幕！[酷] http://t.cn/Rz1n8oN ??西安·电子城,敏感,原创,7/1/2020 14:40, ,橙V,陕西, ,男,#3人伪造老干妈印章与腾讯签合同#打官司之前不打打电话确实也不发律师函，这可能是企鹅历史上最羞愧的一幕！[酷] http://t.cn/Rz1n8oN ??西安·电子城,409194,16084,0,0,3,3人伪造老干妈印章与腾讯签合同,愤怒,"陕西省,陕西,西安,西安市","[http://wx1.sinaimg.cn/bmiddle/bed124f3ly1ggbgsdb0kcj20f40kvt9y.jpg""]""",06e8dda45770eef302433537c7fceafd,ad277fb090609f12df7510b5142972d3,,,,
1,#3人伪造老干妈印章与腾讯签合同#打官司之前既不打电话确认，也没有发律师函，而是直接申请财产保全，人家差这点推广费？腾讯的内部管理可见一斑，这可能是企鹅历史上最羞愧的一幕！但最为老干妈一方，享受一次震惊全国的免费超级推广大礼包！[酷] http://t.cn/Rz1n8oN西安·电子城,敏感,原创,7/1/2020 14:40, ,橙V,陕西, ,男,#3人伪造老干妈印章与腾讯签合同#打官司之前既不打电话确认，也没有发律师函，而是直接申请财产保全，人家差这点推广费？腾讯的内部管理可见一斑，这可能是企鹅历史上最羞愧的一幕！但最为老干妈一方，享受一次震惊全国的免费超级推广大礼包！[酷] http://t.cn/Rz1n8oN西安·电子城,409194,16084,0,0,3,3人伪造老干妈印章与腾讯签合同,愤怒,"陕西省,陕西,西安,西安市","[http://wx1.sinaimg.cn/bmiddle/bed124f3ly1ggbgsdb0kcj20f40kvt9y.jpg""]""",06e8dda45770eef302433537c7fceafd,ad277fb090609f12df7510b5142972d3,,,,
1,#3人伪造老干妈印章与腾讯签合同#打官司之前不打电话确实也没有发律师函，直接申请财产保全，这可能是企鹅历史上最羞愧的一幕！最后，老干妈享受一次震惊全国的免费超级推广大礼包！[酷] http://t.cn/Rz1n8oN西安·电子城,敏感,原创,7/1/2020 14:40, ,橙V,陕西, ,男,#3人伪造老干妈印章与腾讯签合同#打官司之前不打电话确实也没有发律师函，直接申请财产保全，这可能是企鹅历史上最羞愧的一幕！最后，老干妈享受一次震惊全国的免费超级推广大礼包！[酷] http://t.cn/Rz1n8oN西安·电子城,409194,16084,0,0,3,3人伪造老干妈印章与腾讯签合同,愤怒,"陕西省,陕西,西安,西安市","[http://wx1.sinaimg.cn/bmiddle/bed124f3ly1ggbgsdb0kcj20f40kvt9y.jpg""]""",06e8dda45770eef302433537c7fceafd,ad277fb090609f12df7510b5142972d3,,,,
1,【饭后吃哪种瓜好呢】#律师称李子柒维权难度较大##3人伪造老干妈印章与腾讯签合同# http://t.cn/A6yh1YG7 ??,敏感,原创,7/1/2020 20:48, ,蓝V,上海, ,男,【饭后吃哪种瓜好呢】#律师称李子柒维权难度较大##3人伪造老干妈印章与腾讯签合同# http://t.cn/A6yh1YG7 ??,263390,22575,0,0,5,3人伪造老干妈印章与腾讯签合同;律师称李子柒维权难度较大,中性,其他, ,41b9e59bc5802ac2c383efd23416d7d6,b3e39bd86745496ff2e8606accfe8676,,,,
1,转发微博 ,敏感,转发,7/1/2020 17:03,@央视新闻 【#警方通报3人伪造老干妈印章签合同#：已刑拘】今天，贵阳公安双龙分局发布通报：犯罪嫌疑人曹某（男，36岁）、刘某利（女，40岁）、郑某君（女，37岁）伪造老干妈公司印章，冒充该公司市场经营部经理，与腾讯公司签订合作协议。目前3人已被刑拘。案件正在办理中。 ??,蓝V,辽宁,沈阳,男,转发微博 【原微博】 @央视新闻 【#警方通报3人伪造老干妈印章签合同#：已刑拘】今天，贵阳公安双龙分局发布通报：犯罪嫌疑人曹某（男，36岁）、刘某利（女，40岁）、郑某君（女，37岁）伪造老干妈公司印章，冒充该公司市场经营部经理，与腾讯公司签订合作协议。目前3人已被刑拘。案件正在办理中。 ??,172393,12478,0,0,0,警方通报3人伪造老干妈印章签合同,中性,"贵州省,贵州,贵阳,贵阳市","[http://wx2.sinaimg.cn/bmiddle/9e5389bbly1ggbfjfrjbvj20f40kvgn8.jpg""]""",1a4b0f0ba4d501f9f1588be77df3d714,9ed5f99ad7b64422cdea9cd4f3b211b4,727172a4233261b0a595f7d778116c57,318fc95107fd4ff003a3167940091152,727172a4233261b0a595f7d778116c57,318fc95107fd4ff003a3167940091152
1,转发微博 ,敏感,转发,7/2/2020 15:01,@央视新闻 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO,蓝V,辽宁, ,男,转发微博 【原微博】 @央视新闻 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO,172393,12478,0,0,0,警方通报3人伪造老干妈印章签合同;央视调查腾讯老干妈诉讼事件,愤怒,"广东省,广东,深圳南山,南山区,深圳市,深圳,贵州省,贵州,贵阳,贵阳市", ,1a4b0f0ba4d501f9f1588be77df3d714,a20d9d55cbdc3f10e2931f69a5c1cc04,8f33616645af8a914e3734e37860495e,318fc95107fd4ff003a3167940091152,8f33616645af8a914e3734e37860495e,318fc95107fd4ff003a3167940091152
1,转发微博 ,敏感,转发,7/2/2020 15:05,@央视新闻 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO,蓝V,辽宁, ,男,转发微博 【原微博】 @央视新闻 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO,172393,12478,0,0,0,警方通报3人伪造老干妈印章签合同;央视调查腾讯老干妈诉讼事件,愤怒,"广东省,广东,深圳南山,南山区,深圳市,深圳,贵州省,贵州,贵阳,贵阳市", ,1a4b0f0ba4d501f9f1588be77df3d714,91f0ae0e15926d5a42f6f3aa6fa96fdf,8f33616645af8a914e3734e37860495e,318fc95107fd4ff003a3167940091152,8f33616645af8a914e3734e37860495e,318fc95107fd4ff003a3167940091152
1,【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ?  你怎么看？#艺考[超话]# #福建播音艺考# #即兴评述# #播音主持艺考# #即评素材# #即兴评述每日一练#,非敏感,原创,7/2/2020 8:05, ,橙V,福建,福州,男,【贵阳警方：#3人伪造老干妈印章与腾讯签合同# 被刑拘】日前，腾讯状告老干妈欠广告费，老干妈称腾讯遭遇诈骗。7月1日，贵阳公安双龙分局通报，3人伪造老干妈公司印章，冒充该公司市场经营部经理与腾讯签订合作协议，目前3人已被刑拘。 ?  你怎么看？#艺考[超话]# #福建播音艺考# #即兴评述# #播音主持艺考# #即评素材# #即兴评述每日一练#,135724,7940,0,0,0,福建播音艺考;播音主持艺考;3人伪造老干妈印章与腾讯签合同;即评素材;艺考[超话];即兴评述每日一练;即兴评述,中性,"贵州省,贵州,贵阳,贵阳市","[http://wx4.sinaimg.cn/bmiddle/a02c5059gy1ggbws50u7tj20c80gvq3y.jpg""]""",b589840723fe6910964a36d232810db8,65bab3739772f834fcf001fe2e0a2887,,,,
1,时评：【人民日报评直播营销：是信任营销，不是“一锤子买卖”】#艺考[超话]# #福建播音艺考# #即兴评述# #播音主持艺考# #即兴评述每日一练直播带货有了“行规”。不久前，中国广告协会发布并实施《网络直播营销行为规范》。这将进一步规范网络直播营销活动，为营造良好市场环境、促进网络直播营销业态健康发展，提供了制度保障。近年来，网络直播在一定程度上拓宽了商品营销渠道，带动了直播经济。从最初卖食品、日用品，到如今卖房子、汽车等，再到地方干部直播带货卖当地农产品，网络直播营销方兴未艾。有数据显示，2019年中国直播电商行业的总规模达到4338亿元，预计2020年市场规模将突破9000亿元。可以说，直播营销便利了生活，增加了就业，带来了商机，活跃了经济。直播营销趋热的同时，也存在着一些消费陷阱，损害了消费者权益，也影响到自身健康发展。比如，有些商家夸大其词，消费者收到商品后才发现，名品变赝品、好货变水货、价廉不物美；消费者遇到产品质量问题，售后服务却跟不上；有的直播平台或主播为制造“火热假象”，不惜制造虚假数据、泡沫流量。中消协的统计数据显示，37.3%的受访者在直播购物中遇到过消费问题。保质保量、诚信经营，保障消费者权益，是直播营销必须坚守的底线。无论技术如何迭代、渠道如何更新，直播营销仍是市场营销行为，都应坚持诚信经营的价值取向。正因如此，此次发布的《规范》明确规定，“应当全面、真实、准确地披露商品或者服务信息”“严格履行产品责任，严把直播产品和服务质量关”“依法依约积极兑现售后承诺”。直播营销越是红火，越应该筑牢诚信经营的基石。对此，各方应该凝聚合力，共同治理。比如，直播平台要加强内容审核力度、完善诚信评价机制；相关监管部门要严厉打击虚假营销行为，提高侵权成本。直播营销不是“一锤子买卖”，更加重口碑、重质量，输出正能量，才能实现长远发展。直播营销某种意义上是信任营销，呵护信任至关重要。在很多直播营销中，之所以出现“秒光”现象，一个重要原因在于消费者对主播的信任，而这种信任的建立非一日之功，是长期培育的结果。有调研显示，消费者从直播间购买的产品如果出现一次质量问题，信心立即受损，如果多次遭遇质量问题，消费者将放弃关注。这提醒人们，直播营销要赢得消费者持久青睐，重在建立与消费者稳固的信任关系。从这个角度看，直播营销只有以信任为纽带，充分理顺平台、主播、商家、消费者之间的关系，才能持续激发市场活力。直播营销健康发展，需要各方力量参与其中，明规范、建制度、立规矩，才能让消费者充分享受互联网红利，为直播经济赢得未来。,敏感,原创,7/15/2020 12:00, ,橙V,福建,福州,男,时评：【人民日报评直播营销：是信任营销，不是“一锤子买卖”】#艺考[超话]# #福建播音艺考# #即兴评述# #播音主持艺考# #即兴评述每日一练直播带货有了“行规”。不久前，中国广告协会发布并实施《网络直播营销行为规范》。这将进一步规范网络直播营销活动，为营造良好市场环境、促进网络直播营销业态健康发展，提供了制度保障。近年来，网络直播在一定程度上拓宽了商品营销渠道，带动了直播经济。从最初卖食品、日用品，到如今卖房子、汽车等，再到地方干部直播带货卖当地农产品，网络直播营销方兴未艾。有数据显示，2019年中国直播电商行业的总规模达到4338亿元，预计2020年市场规模将突破9000亿元。可以说，直播营销便利了生活，增加了就业，带来了商机，活跃了经济。直播营销趋热的同时，也存在着一些消费陷阱，损害了消费者权益，也影响到自身健康发展。比如，有些商家夸大其词，消费者收到商品后才发现，名品变赝品、好货变水货、价廉不物美；消费者遇到产品质量问题，售后服务却跟不上；有的直播平台或主播为制造“火热假象”，不惜制造虚假数据、泡沫流量。中消协的统计数据显示，37.3%的受访者在直播购物中遇到过消费问题。保质保量、诚信经营，保障消费者权益，是直播营销必须坚守的底线。无论技术如何迭代、渠道如何更新，直播营销仍是市场营销行为，都应坚持诚信经营的价值取向。正因如此，此次发布的《规范》明确规定，“应当全面、真实、准确地披露商品或者服务信息”“严格履行产品责任，严把直播产品和服务质量关”“依法依约积极兑现售后承诺”。直播营销越是红火，越应该筑牢诚信经营的基石。对此，各方应该凝聚合力，共同治理。比如，直播平台要加强内容审核力度、完善诚信评价机制；相关监管部门要严厉打击虚假营销行为，提高侵权成本。直播营销不是“一锤子买卖”，更加重口碑、重质量，输出正能量，才能实现长远发展。直播营销某种意义上是信任营销，呵护信任至关重要。在很多直播营销中，之所以出现“秒光”现象，一个重要原因在于消费者对主播的信任，而这种信任的建立非一日之功，是长期培育的结果。有调研显示，消费者从直播间购买的产品如果出现一次质量问题，信心立即受损，如果多次遭遇质量问题，消费者将放弃关注。这提醒人们，直播营销要赢得消费者持久青睐，重在建立与消费者稳固的信任关系。从这个角度看，直播营销只有以信任为纽带，充分理顺平台、主播、商家、消费者之间的关系，才能持续激发市场活力。直播营销健康发展，需要各方力量参与其中，明规范、建制度、立规矩，才能让消费者充分享受互联网红利，为直播经济赢得未来。,135724,7940,0,0,0,福建播音艺考;播音主持艺考;艺考[超话];即兴评述,中性,"福建省,福建","[http://wx3.sinaimg.cn/bmiddle/a02c5059gy1ggqaltb76fj20h70cygum.jpg""]""",b589840723fe6910964a36d232810db8,5c76b518a6149e36c3c7c85df431e497,,,,
